index,tweet,label,predicted_language
10125,"उत्तर प्रदेश विधानसभा सामान्य निर्वाचन-2022 के प्रथम चरण मतदान के संदर्भ में प्रेसवार्ता करते मुख्य निर्वाचन अधिकारी

@ECISVEEP 
@SpokespersonECI 

#AssemblyElections2022  
#विधानसभाचुनाव2022   
#GoVote
#GoVoteUP
#GoVoteUP_Phase1 https://t.co/6IC8kUO54c",0,4
10126,"विधान सभा सामान्य निर्वाचन-2022 को सकुशल सम्पन्न कराने हेतु थाना-त्रिलोकपुर पुलिस व SSB की संयुक्त टीम ने किया एरिया डोमिनेशन ।#YourVoteMatters #AssemblyElections2022 
#AgelessDemocracy https://t.co/KDkhrtIYC0",0,4
10127,"@samajwadiparty क्या आप भाजपा के सभी लोगों को नहलाने जा रहे हो?
#AssemblyElections2022",0,4
10128,"यह जश्न सपा की जीत का है।

10 मार्च को होने वाली जीत का जश्न, काशी की जनता ने आज ही बना दिया।🙏🚴

 #अखिलेश_आ_रहे_हैं 
#बाइस_में_बाइसकिल
#UttarPradeshElections2022 #AssemblyElections2022 

@yadavakhilesh @MediaCellSP @samajwadiparty @BrajeshYadavSP @ARajesh_SP @AnuragVerma_SP https://t.co/RcdV4jHgyq",0,4
10131,"#100HrElectionCoverage: 5 राज्यों में किसकी सरकार?

रिजल्ट से 61 घंटे पहले 'रिजल्ट'!

देखना मत भूलिए, #TimesNowNavbharat पर 7 मार्च शाम 4 बजे से EXIT POLL लगातार

#JanGanKaMann #ExitPoll #AssemblyElections2022 #March10withTNNavbharat https://t.co/8FsLXP2qWi",0,4
10132,"देश के युवा ने अपने दिल की बात बोलनी शुरू कर दी है, देश का युवा रोजगार मांग रहा है। मोदी सरकार का अंत निकट है।

#कांग्रेस_का_भर्ती_विधान #आ_रही_है_कांग्रेस #AaRahiHaiCongress #RahulGandhi #PriyankaGandhi #Raebareli #सरेनी
 #AssemblyElections2022 
@INCUttarPradesh @SevadalUP https://t.co/Ess3Pnzwm3",1,4
10133,"निष्पक्ष चुनाव कराने में हमारा साथ दें, बनें सतर्क व जागरूक मतदाता। cVIGIL App डाउनलोड करके चुनाव के दौरान आदर्श आचार संहिता के किसी भी उल्लंघन की जानकारी दें। 

iOS link- https://t.co/3hK1rCVZlJ 
Android link- https://t.co/9Xai6siblR 

#AssemblyElections2022
#ECI #TuesdayTalks https://t.co/Avy7cEElYf",0,4
10135,"#Noida : #Congress प्रत्याशी #PankhuriPathak पहुंची नोएडा सेक्टर 70 मतदान करने | #ElectionsWithNews1India 
|#UttarPradesh #UPPolls #AssemblyElections | #AssemblyElections2022 
#विधानसभाचुनाव2022  |  #UPElections2022 | https://t.co/e27Tz6GzD3",0,4
10136,"#shravastipolice 
विधानसभा सामान्य निर्वाचन-2022 की तैयारियों के दृष्टिगत #SPSVI श्री अरविंद कुमार मौर्य द्वारा फोर्स का व्यवस्थापन व मूलभूत सुविधाओं के लिए सावित्री देवी जनता इंटर कॉलेज जोखवा बाजार थाना सिरसिया को चेक किया गया।
#YourVoteMatters
#AssemblyElections2022 https://t.co/91ehI5kq3u",0,4
10137,"क्या रैलियों पर लगेगी रोक?, कोरोना काल में चुनावों को लेकर आज इलेक्शन कमीशन की अहम बैठक

@AdarshJha001 @Sheerin_sherry

@ReporterAnkitG की रिपोर्ट 

#AssemblyElections2022 #ElectionCommission #COVID19 #Omicron #India https://t.co/iYQI6iMG6D",0,4
10138,"#Maharajganj के BJP MLA ने गिनाये अपने काम, कहा, ""हम शिलान्यास नहीं लोकार्पण पर विश्वास रखते हैं""

#GroundReport | @manogyaloiwal

#AssemblyElections2022 #BJP #UttarPradesh #UPElections

https://t.co/o987d3TB0R",0,4
10142,"अच्छा हुआ योगी अयोध्या से चुनाव नहीं लड़े, उन्हें विरोध झेलना पड़ता: राम मंदिर के मुख्य पु​जारी 

#UttarPradesh #YogiAdityanath #UPElections #AssemblyElections2022 #उत्तरप्रदेश #योगीआदित्यनाथ #यूपीचुनाव #विधानसभाचुनाव2022

https://t.co/rcRTOFWUGd",1,4
10144,"आगामी विधान सभा निर्वाचन-2022 को निष्पक्ष संपन्न कराए जाने के उद्देश्य से SST और पुलिस की संयुक्त टीम द्वारा चेकिंग के दौरान थाना सेक्टर-58 नोएडा क्षेत्रांतर्गत क्रेटा कार से ₹3,00,000 बरामद कर सीज किए ! 

#YourVoteMatters
 #AssemblyElections2022 
#AgelessDemocracy https://t.co/LkgeMK5d7g",0,4
10146,"#ExitPollOnTNNavBharat: पंजाब में युवाओं की पसंदीदा पार्टी कौन?

#CONG: 31.4%
#AAP: 49.7%
#BJP+: 5.22%
#SAD+: 10.32%
#SSM: 1.93%
#OTH: 1.32%

देखें LIVE👉https://t.co/uPi9g8oB3Y

@VetoYourVoice #ExitPoll #JanGanKaMann #AssemblyElections2022 @MinakshiKandwal https://t.co/7OJfsYT7TL",0,4
10147,"बढ़े चलो, बढ़े चलो
मतदान मतलब ज़ी हिंदुस्तान
चुनाव मतलब ज़ी हिंदुस्तान
@Zee_Hindustan 
@ShamsherSLive 
#UPElections2022 
#AssemblyElections2022 
#UttarPradeshElection2022 https://t.co/De2we0kIJ0",0,4
10148,"कोरोना काल में कैसे होंगे यूपी-पंजाब-उत्तराखंड-गोवा और मणिपुर में विधानसभा चुनाव, ये हैं गाइडलाइंस

#Elections #Election2022 #AssemblyElections2022 #KBM2022

https://t.co/IcQFJ0sZvP",0,4
10150,"चुनावी प्रचार में योगी जी धर्म की राजनीति करके हिंदू और मुसलमान को बांटने की कोशिश कर रहे हैं : प्रियंका #Congress #PriyankaGandhi #YogiAdityanath #UPElection2022 #AssemblyElections2022 #Bulandshahr @INCIndia  
https://t.co/SezzVlwN7i",0,4
